371,41.97034
371.2,42.00871
371.4,42.03632
371.6,42.07851
371.8,42.11951
372,42.15985
372.2,42.19533
372.4,42.22253
372.6,42.25112
372.8,42.27988
373,42.31223
373.2,42.34531
373.4,42.37404
373.6,42.40719
373.8,42.44274
374,42.46969
374.2,42.51364
374.4,42.54242
374.6,42.57413
374.8,42.60364
375,42.63961
375.2,42.67435
375.4,42.7045
375.6,42.73775
375.8,42.75831
376,42.78153
376.2,42.81622
376.4,42.84835
376.6,42.87845
376.8,42.90578
377,42.94025
377.2,42.97107
377.4,42.99342
377.6,43.02202
377.8,43.05679
378,43.08792
378.2,43.11822
378.4,43.1455
378.6,43.16842
378.8,43.19934
379,43.22632
379.2,43.24659
379.4,43.28067
379.6,43.31046
379.8,43.34001
380,43.37192
380.2,43.40097
380.4,43.42453
380.6,43.45338
380.8,43.48299
381,43.5078
381.2,43.54683
381.4,43.57881
381.6,43.62388
381.8,43.65502
382,43.6793
382.2,43.70674
382.4,43.73171
382.6,43.7547
382.8,43.78852
383,43.80584
383.2,43.83735
383.4,43.87035
383.6,43.88351
383.8,43.90169
384,43.92862
384.2,43.95506
384.4,43.97879
384.6,44.00479
384.8,44.0298
385,44.05399
385.2,44.08934
385.4,44.10629
385.6,44.1285
385.8,44.14454
386,44.16899
386.2,44.19531
386.4,44.21735
386.6,44.24255
386.8,44.26768
387,44.28828
387.2,44.31516
387.4,44.33364
387.6,44.35848
387.8,44.38886
388,44.41544
388.2,44.43484
388.4,44.45528
388.6,44.47619
388.8,44.49659
389,44.51585
389.2,44.54036
389.4,44.54914
389.6,44.56512
389.8,44.58639
390,44.59347
390.2,44.60729
390.4,44.62597
390.6,44.64241
390.8,44.66119
391,44.67369
391.2,44.69105
391.4,44.70296
391.6,44.71912
391.8,44.73567
392,44.74538
392.2,44.76315
392.4,44.78092
392.6,44.79721
392.8,44.80619
393,44.8217
393.2,44.82869
393.4,44.83246
393.6,44.85091
393.8,44.8627
394,44.87426
394.2,44.89749
394.4,44.91516
394.6,44.92906
394.8,44.94679
395,44.96225
395.2,44.97585
395.4,44.98571
395.6,44.99802
395.8,45.00681
396,45.01354
396.2,45.03101
396.4,45.04311
396.6,45.04961
396.8,45.05385
397,45.07386
397.2,45.0838
397.4,45.10301
397.6,45.11343
397.8,45.12281
398,45.12965
398.2,45.13753
398.4,45.13774
398.6,45.14346
398.8,45.14883
399,45.15295
399.2,45.15227
399.4,45.1557
399.6,45.15698
399.8,45.16497
400,45.16672
400.2,45.17163
400.4,45.1667
400.6,45.17075
400.8,45.17258
401,45.17631
401.2,45.17187
401.4,45.16608
401.6,45.16169
401.8,45.16636
402,45.1688
402.2,45.17191
402.4,45.17271
402.6,45.17457
402.8,45.17109
403,45.16595
403.2,45.15812
403.4,45.16026
403.6,45.16129
403.8,45.1661
404,45.16153
404.2,45.16392
404.4,45.15746
404.6,45.15557
404.8,45.14701
405,45.14458
405.2,45.13997
405.4,45.12941
405.6,45.12942
405.8,45.12428
406,45.11494
406.2,45.1063
406.4,45.09883
406.6,45.09343
406.8,45.08475
407,45.07862
407.2,45.07128
407.4,45.05384
407.6,45.04192
407.8,45.02871
408,45.01546
408.2,45.00297
408.4,44.99022
408.6,44.97971
408.8,44.96707
409,44.95596
409.2,44.94503
409.4,44.93232
409.6,44.92623
409.8,44.91296
410,44.90147
410.2,44.89632
410.4,44.87879
410.6,44.86787
410.8,44.85103
411,44.84369
411.2,44.82888
411.4,44.81359
411.6,44.81295
411.8,44.79942
412,44.78666
412.2,44.77887
412.4,44.77128
412.6,44.76161
412.8,44.7487
413,44.73776
413.2,44.71983
413.4,44.70253
413.6,44.68954
413.8,44.66786
414,44.64829
414.2,44.6338
414.4,44.61169
414.6,44.60085
414.8,44.58857
415,44.57567
415.2,44.55778
415.4,44.5435
415.6,44.52753
415.8,44.51137
416,44.49545
416.2,44.48077
416.4,44.45723
416.6,44.44361
416.8,44.42485
417,44.40777
417.2,44.3914
417.4,44.37638
417.6,44.36457
417.8,44.34823
418,44.33939
418.2,44.32687
418.4,44.31056
418.6,44.30388
418.8,44.2921
419,44.27457
419.2,44.26104
419.4,44.24626
419.6,44.22991
419.8,44.2184
420,44.20271
420.2,44.18697
420.4,44.17483
420.6,44.16213
420.8,44.1445
421,44.12587
421.2,44.10755
421.4,44.0931
421.6,44.08567
421.8,44.07134
422,44.05904
422.2,44.043
422.4,44.03085
422.6,44.02097
422.8,43.99871
423,43.97736
423.2,43.95943
423.4,43.94056
423.6,43.92275
423.8,43.90941
424,43.89217
424.2,43.87336
424.4,43.85819
424.6,43.84003
424.8,43.82675
425,43.80691
425.2,43.79432
425.4,43.78226
425.6,43.76135
425.8,43.73682
426,43.71863
426.2,43.70059
426.4,43.68663
426.6,43.66734
426.8,43.64557
427,43.62915
427.2,43.61493
427.4,43.60085
427.6,43.58445
427.8,43.57058
428,43.55259
428.2,43.53518
428.4,43.52343
428.6,43.50636
428.8,43.48817
429,43.46723
429.2,43.45461
429.4,43.438
429.6,43.42662
429.8,43.41645
430,43.4055
430.2,43.38762
430.4,43.37534
430.6,43.36275
430.8,43.34513
431,43.33177
431.2,43.31652
431.4,43.3039
431.6,43.28585
431.8,43.26858
432,43.25155
432.2,43.23534
432.4,43.21579
432.6,43.20229
432.8,43.18775
433,43.17388
433.2,43.15823
433.4,43.14075
433.6,43.1214
433.8,43.09742
434,43.08077
434.2,43.06174
434.4,43.0486
434.6,43.02871
434.8,43.0106
435,43.00068
435.2,42.98485
435.4,42.97274
435.6,42.95706
435.8,42.94716
436,42.92899
436.2,42.91354
436.4,42.89597
436.6,42.88807
436.8,42.86616
437,42.84937
437.2,42.8346
437.4,42.82306
437.6,42.8113
437.8,42.79854
438,42.78774
438.2,42.77436
438.4,42.76079
438.6,42.7473
438.8,42.7366
439,42.7246
439.2,42.70676
439.4,42.69035
439.6,42.67209
439.8,42.65855
440,42.63976
440.2,42.63446
440.4,42.62045
440.6,42.61046
440.8,42.59699
441,42.59053
441.2,42.58184
441.4,42.56937
441.6,42.5525
441.8,42.5349
442,42.52063
442.2,42.50721
442.4,42.49054
442.6,42.47892
442.8,42.46857
443,42.45397
443.2,42.44338
443.4,42.43585
443.6,42.42608
443.8,42.41697
444,42.40257
444.2,42.39649
444.4,42.37896
444.6,42.37148
444.8,42.36213
445,42.35622
445.2,42.34215
445.4,42.33138
445.6,42.32339
445.8,42.31868
446,42.31402
446.2,42.30826
446.4,42.30228
446.6,42.29823
446.8,42.29276
447,42.28333
447.2,42.27495
447.4,42.26181
447.6,42.2495
447.8,42.2402
448,42.22896
448.2,42.22203
448.4,42.20903
448.6,42.20499
448.8,42.19647
449,42.18497
449.2,42.17075
449.4,42.16179
449.6,42.15464
449.8,42.14592
450,42.1398
450.2,42.13193
450.4,42.12411
450.6,42.11411
450.8,42.10653
451,42.09562
451.2,42.08929
451.4,42.07948
451.6,42.07302
451.8,42.06908
452,42.06496
452.2,42.06469
452.4,42.06
452.6,42.0568
452.8,42.04857
453,42.04026
453.2,42.03652
453.4,42.02967
453.6,42.02473
453.8,42.01777
454,42.01366
454.2,42.00557
454.4,41.99664
454.6,41.99406
454.8,41.98966
455,41.98456
455.2,41.98045
455.4,41.97297
455.6,41.96832
455.8,41.96277
456,41.9586
456.2,41.94989
456.4,41.93848
456.6,41.93691
456.8,41.93396
457,41.93068
457.2,41.92505
457.4,41.918
457.6,41.90937
457.8,41.90057
458,41.89095
458.2,41.8848
458.4,41.8778
458.6,41.87034
458.8,41.86153
459,41.85609
459.2,41.84592
459.4,41.83991
459.6,41.8315
459.8,41.83193
460,41.83073
460.2,41.81953
460.4,41.81535
460.6,41.81099
460.8,41.80292
461,41.79195
461.2,41.78428
461.4,41.78124
461.6,41.77443
461.8,41.7775
462,41.77729
462.2,41.77826
462.4,41.77415
462.6,41.77008
462.8,41.77056
463,41.7706
463.2,41.76659
463.4,41.76984
463.6,41.76772
463.8,41.76397
464,41.76029
464.2,41.75718
464.4,41.75842
464.6,41.75619
464.8,41.7576
465,41.75223
465.2,41.74757
465.4,41.74578
